item_ID,Name,Category,wholesale_Cost,warehouse_Loc
7019,Multi-lateral motivating syste Box,Snack,3.22,Aisle 2 - Bin 2
7783,Horizontal motivating projecti Bar,Candy,4.33,Aisle 2 - Bin 7
6594,Face-to-face reciprocal monito Box,Chips,3.41,Aisle 4 - Bin 8
3119,Devolved 4thgeneration service Pack,Chips,4.88,Aisle 2 - Bin 7
7237,Secured methodical analyzer Pack,Energy Drinks,2.42,Aisle 2 - Bin 6
1628,Reactive 6thgeneration time-fr Bar,Candy,4.51,Aisle 5 - Bin 3
6464,Multi-lateral empowering Inter Can,Water,0.89,Aisle 2 - Bin 6
7207,Reduced responsive forecast Box,Energy Drinks,1.06,Aisle 1 - Bin 1
2107,Mandatory regional infrastruct Box,Health Food,3.99,Aisle 5 - Bin 9
4084,Function-based maximized produ Pack,Candy,3.0,Aisle 5 - Bin 9
6130,Ergonomic background initiativ Can,Health Food,4.41,Aisle 3 - Bin 4
1814,Switchable content-based budge Box,Cookies,4.07,Aisle 2 - Bin 1
1595,Advanced 5thgeneration conglom Box,Cookies,4.87,Aisle 5 - Bin 9
7088,Distributed motivating functio Box,Soda,2.59,Aisle 3 - Bin 2
501,Robust real-time secured line Bottle,Juice,4.66,Aisle 5 - Bin 9
9986,Reduced interactive capacity Box,Snack,4.7,Aisle 1 - Bin 9
6751,Reactive homogeneous info-medi Bar,Snack,2.82,Aisle 2 - Bin 6
7099,Multi-lateral full-range analy Bottle,Beverage,4.45,Aisle 5 - Bin 9
4076,Extended transitional model Bar,Juice,3.42,Aisle 4 - Bin 4
7511,Reactive 5thgeneration matrix Can,Cookies,1.85,Aisle 5 - Bin 3
8535,Face-to-face even-keeled time- Can,Health Food,4.64,Aisle 2 - Bin 7
446,Stand-alone full-range data-wa Can,Health Food,3.33,Aisle 5 - Bin 9
601,Diverse leadingedge forecast Bar,Cookies,0.81,Aisle 5 - Bin 9
2382,Adaptive clear-thinking websit Box,Energy Drinks,4.51,Aisle 2 - Bin 6
3632,Upgradable client-server syste Bar,Chips,2.92,Aisle 1 - Bin 9
5106,Open-architected foreground em Pack,Snack,1.93,Aisle 1 - Bin 1
4967,Managed asymmetric matrix Pack,Chips,1.8,Aisle 3 - Bin 5
619,Seamless responsive budgetary  Box,Health Food,4.39,Aisle 3 - Bin 5
3443,Reduced encompassing function Pack,Snack,0.76,Aisle 4 - Bin 7
6623,Organized dynamic encoding Box,Cookies,0.89,Aisle 2 - Bin 6
8705,Managed client-server initiati Can,Soda,4.55,Aisle 2 - Bin 2
1727,Re-engineered interactive moni Pack,Chips,1.95,Aisle 3 - Bin 4
9738,Fundamental real-time encrypti Pack,Health Food,3.05,Aisle 5 - Bin 3
6143,Cross-platform multimedia syne Bottle,Juice,3.36,Aisle 4 - Bin 7
5926,Reduced uniform archive Bar,Candy,2.33,Aisle 3 - Bin 2
953,User-centric systemic protocol Box,Health Food,0.59,Aisle 4 - Bin 8
5722,Diverse hybrid circuit Pack,Water,2.37,Aisle 2 - Bin 1
1354,Cloned modular capacity Pack,Water,3.71,Aisle 4 - Bin 2
3226,Function-based even-keeled str Bottle,Snack,4.15,Aisle 4 - Bin 7
8390,Fundamental zero-defect portal Pack,Energy Drinks,2.24,Aisle 3 - Bin 4
68,Virtual national artificial in Bar,Health Food,2.86,Aisle 3 - Bin 4
808,Optimized clear-thinking porta Box,Chips,1.14,Aisle 1 - Bin 1
7875,Reactive client-driven complex Bar,Snack,1.04,Aisle 5 - Bin 3
1988,Integrated actuating projectio Pack,Beverage,2.21,Aisle 1 - Bin 1
9900,User-friendly analyzing array Can,Water,1.6,Aisle 3 - Bin 5
9932,Optimized uniform functionalit Bottle,Water,3.93,Aisle 5 - Bin 9
4813,Implemented intangible emulati Can,Soda,2.28,Aisle 5 - Bin 9
1122,Fully-configurable non-volatil Bottle,Snack,4.84,Aisle 2 - Bin 1
6769,Intuitive disintermediate chal Bottle,Cookies,3.47,Aisle 5 - Bin 6
5827,Multi-lateral interactive grou Bar,Beverage,4.65,Aisle 4 - Bin 7
6732,Re-engineered optimal intranet Pack,Juice,2.66,Aisle 2 - Bin 9
3783,Ameliorated coherent system en Bottle,Health Food,4.44,Aisle 5 - Bin 3
6136,Team-oriented multi-state info Box,Cookies,1.6,Aisle 5 - Bin 9
5632,Distributed incremental intran Bottle,Juice,1.77,Aisle 3 - Bin 5
3942,De-engineered asynchronous cap Box,Soda,2.59,Aisle 1 - Bin 9
2967,Future-proofed client-server p Bottle,Energy Drinks,0.69,Aisle 1 - Bin 9
9703,Reverse-engineered coherent mi Can,Juice,4.07,Aisle 3 - Bin 2
9254,Public-key asymmetric moderato Can,Health Food,2.3,Aisle 2 - Bin 1
951,Adaptive exuding time-frame Bar,Beverage,2.22,Aisle 3 - Bin 5
1715,Compatible directional Interne Box,Energy Drinks,0.94,Aisle 4 - Bin 7
585,Innovative methodical pricing  Bottle,Cookies,3.28,Aisle 4 - Bin 2
515,Future-proofed upward-trending Pack,Health Food,3.01,Aisle 2 - Bin 2
1748,Re-engineered heuristic Intern Pack,Soda,2.83,Aisle 2 - Bin 1
6748,Cloned 5thgeneration complexit Bottle,Energy Drinks,2.8,Aisle 2 - Bin 9
554,Monitored hybrid moderator Can,Snack,3.71,Aisle 3 - Bin 2
8932,Progressive didactic forecast Bar,Energy Drinks,2.44,Aisle 5 - Bin 9
7118,Pre-emptive dedicated synergy Bar,Chips,2.37,Aisle 5 - Bin 9
2050,Stand-alone human-resource tas Bottle,Health Food,0.79,Aisle 3 - Bin 5
6606,Versatile 24hour contingency Bar,Juice,4.64,Aisle 5 - Bin 9
7713,Configurable 24/7 success Can,Energy Drinks,3.42,Aisle 2 - Bin 7
2747,Fundamental exuding support Bottle,Chips,3.85,Aisle 4 - Bin 8
4755,Multi-tiered hybrid time-frame Bar,Cookies,4.56,Aisle 5 - Bin 6
1375,Distributed real-time open arc Box,Energy Drinks,1.14,Aisle 2 - Bin 7
3339,Right-sized tangible alliance Box,Soda,4.72,Aisle 5 - Bin 9
9908,Future-proofed homogeneous har Can,Cookies,4.1,Aisle 2 - Bin 7
9059,Realigned dynamic product Pack,Juice,2.1,Aisle 5 - Bin 9
3247,Multi-lateral regional utiliza Bottle,Soda,1.39,Aisle 2 - Bin 6
6720,Polarized didactic workforce Bar,Candy,3.62,Aisle 1 - Bin 1
4315,Expanded tertiary intranet Bar,Water,3.8,Aisle 2 - Bin 1
2778,Multi-lateral national info-me Pack,Energy Drinks,2.25,Aisle 4 - Bin 8
9241,Universal demand-driven flexib Bottle,Water,3.78,Aisle 1 - Bin 1
7895,Diverse human-resource hierarc Pack,Cookies,1.13,Aisle 3 - Bin 2
4236,Advanced bifurcated functional Pack,Candy,1.37,Aisle 1 - Bin 1
2578,Reverse-engineered disintermed Bar,Health Food,4.84,Aisle 1 - Bin 10
408,Profit-focused global complexi Bottle,Juice,4.98,Aisle 3 - Bin 4
2216,Upgradable bottom-line product Can,Snack,4.21,Aisle 3 - Bin 5
9343,Multi-tiered dynamic software Can,Beverage,4.74,Aisle 5 - Bin 3
4527,Public-key uniform knowledgeba Bottle,Chips,0.68,Aisle 2 - Bin 2
9494,Synchronized 3rdgeneration att Pack,Snack,2.27,Aisle 2 - Bin 1
8348,Total exuding time-frame Bottle,Soda,3.2,Aisle 5 - Bin 6
8236,Organized holistic encoding Box,Beverage,2.41,Aisle 4 - Bin 7
4997,Implemented heuristic open arc Bar,Energy Drinks,4.69,Aisle 5 - Bin 3
3697,Organic methodical implementat Pack,Beverage,1.17,Aisle 3 - Bin 5
4301,Cross-group asymmetric approac Can,Candy,3.89,Aisle 5 - Bin 9
5417,Compatible content-based proto Pack,Soda,1.7,Aisle 1 - Bin 10
3865,Progressive cohesive open arch Box,Juice,2.13,Aisle 5 - Bin 9
2501,Sharable object-oriented metho Can,Soda,0.99,Aisle 5 - Bin 9
6049,User-friendly empowering open  Bar,Water,3.06,Aisle 1 - Bin 10
1780,Future-proofed 4thgeneration m Bottle,Health Food,3.32,Aisle 4 - Bin 8
7431,Cloned user-facing attitude Pack,Cookies,4.7,Aisle 1 - Bin 9
3442,Managed discrete moderator Box,Cookies,4.25,Aisle 4 - Bin 4
9622,Automated upward-trending enco Pack,Juice,2.63,Aisle 5 - Bin 3
3307,Diverse multimedia architectur Can,Water,3.09,Aisle 5 - Bin 6
2834,Advanced zero-defect pricing s Box,Beverage,3.66,Aisle 2 - Bin 6
5508,Re-engineered needs-based acce Box,Soda,1.67,Aisle 2 - Bin 9
5689,Enterprise-wide zero-defect su Bottle,Candy,3.65,Aisle 3 - Bin 2
235,Diverse intermediate matrix Pack,Energy Drinks,1.79,Aisle 3 - Bin 5
1994,Total executive budgetary mana Bar,Juice,1.09,Aisle 2 - Bin 6
7214,Secured asynchronous system en Pack,Beverage,3.57,Aisle 4 - Bin 4
255,Enhanced human-resource portal Box,Cookies,3.9,Aisle 4 - Bin 8
1397,Down-sized demand-driven algor Can,Chips,1.99,Aisle 3 - Bin 4
6663,Operative real-time portal Pack,Chips,2.92,Aisle 5 - Bin 6
3577,Assimilated radical matrices Can,Candy,4.92,Aisle 3 - Bin 5
4286,Reverse-engineered disintermed Bottle,Energy Drinks,2.33,Aisle 4 - Bin 7
9950,Diverse homogeneous customer l Pack,Health Food,3.1,Aisle 2 - Bin 9
7962,Synchronized multimedia challe Box,Energy Drinks,3.93,Aisle 3 - Bin 5
2116,Self-enabling exuding adapter Pack,Snack,3.66,Aisle 3 - Bin 4
784,Total well-modulated info-medi Bottle,Energy Drinks,4.52,Aisle 5 - Bin 3
7433,Fully-configurable discrete pa Can,Water,3.93,Aisle 2 - Bin 1
2813,Phased non-volatile open syste Bottle,Energy Drinks,2.6,Aisle 4 - Bin 8
2425,Digitized hybrid contingency Bottle,Snack,1.57,Aisle 5 - Bin 9
8898,Programmable tangible capabili Can,Energy Drinks,4.61,Aisle 3 - Bin 2
7292,Cross-platform 24hour hierarch Pack,Beverage,3.02,Aisle 2 - Bin 1
2759,Robust disintermediate databas Bottle,Beverage,3.48,Aisle 5 - Bin 9
2886,Business-focused value-added s Bottle,Candy,3.61,Aisle 5 - Bin 3
8445,Optimized coherent protocol Can,Candy,1.26,Aisle 2 - Bin 1
8546,Phased transitional capability Box,Energy Drinks,1.14,Aisle 4 - Bin 7
4434,Managed global functionalities Bar,Snack,3.76,Aisle 4 - Bin 8
7002,Enterprise-wide context-sensit Can,Soda,1.56,Aisle 4 - Bin 4
5688,Streamlined zero tolerance inf Can,Soda,0.57,Aisle 2 - Bin 6
6584,Progressive holistic knowledge Pack,Candy,1.18,Aisle 5 - Bin 9
8057,Right-sized fresh-thinking wor Bar,Snack,4.38,Aisle 4 - Bin 7
8166,Secured reciprocal support Bar,Chips,2.22,Aisle 3 - Bin 2
8945,Pre-emptive dynamic hardware Pack,Energy Drinks,3.13,Aisle 4 - Bin 4
1717,Optimized disintermediate core Bottle,Chips,3.52,Aisle 2 - Bin 7
4004,Total clear-thinking complexit Pack,Soda,3.88,Aisle 3 - Bin 2
9389,Devolved systematic moratorium Bottle,Juice,1.73,Aisle 4 - Bin 4
5560,Managed impactful help-desk Bar,Soda,2.49,Aisle 2 - Bin 9
9430,Open-architected dynamic encod Bar,Water,2.09,Aisle 4 - Bin 8
6476,Persistent solution-oriented c Can,Candy,4.87,Aisle 3 - Bin 5
8942,Function-based well-modulated  Pack,Cookies,3.63,Aisle 5 - Bin 9
8605,Virtual incremental emulation Bottle,Energy Drinks,4.75,Aisle 2 - Bin 9
9036,Public-key value-added methodo Bar,Water,1.5,Aisle 2 - Bin 2
8884,Automated motivating definitio Bottle,Soda,1.47,Aisle 3 - Bin 2
7364,Streamlined homogeneous intran Box,Energy Drinks,2.01,Aisle 1 - Bin 1
7724,Expanded user-facing concept Pack,Beverage,1.68,Aisle 1 - Bin 10
2777,Universal context-sensitive kn Can,Energy Drinks,4.69,Aisle 5 - Bin 9
1765,Fully-configurable regional st Bottle,Chips,4.37,Aisle 2 - Bin 7
3092,Integrated grid-enabled secure Bottle,Chips,1.19,Aisle 5 - Bin 9
9536,Business-focused methodical mo Can,Snack,4.27,Aisle 2 - Bin 7
6610,Pre-emptive grid-enabled paral Can,Cookies,3.37,Aisle 1 - Bin 10
1252,Business-focused 24/7 standard Can,Cookies,3.8,Aisle 5 - Bin 9
7201,Implemented content-based inte Box,Beverage,4.96,Aisle 2 - Bin 6
1592,Stand-alone interactive task-f Bar,Snack,3.47,Aisle 5 - Bin 3
3920,Multi-layered even-keeled syst Bar,Candy,2.94,Aisle 2 - Bin 7
3718,Automated reciprocal implement Pack,Soda,3.99,Aisle 2 - Bin 1
8025,Multi-tiered local project Box,Juice,3.51,Aisle 3 - Bin 2
6111,Multi-tiered solution-oriented Pack,Health Food,3.03,Aisle 2 - Bin 7
1630,Secured fresh-thinking standar Box,Juice,0.62,Aisle 2 - Bin 6
9360,De-engineered exuding producti Bar,Beverage,2.38,Aisle 2 - Bin 2
2349,Cross-platform multi-tasking i Bar,Cookies,1.32,Aisle 2 - Bin 9
613,Advanced human-resource capabi Can,Health Food,1.71,Aisle 1 - Bin 10
7820,Customer-focused exuding morat Pack,Energy Drinks,4.95,Aisle 5 - Bin 9
5368,Re-engineered heuristic core Bar,Beverage,1.37,Aisle 2 - Bin 2
921,Assimilated uniform info-media Bar,Snack,3.82,Aisle 4 - Bin 7
5187,Stand-alone modular system eng Bottle,Candy,2.59,Aisle 2 - Bin 2
5404,Object-based interactive encry Bottle,Health Food,4.25,Aisle 2 - Bin 6
6410,Implemented tertiary workforce Box,Energy Drinks,4.31,Aisle 3 - Bin 4
406,Decentralized global challenge Box,Soda,0.86,Aisle 2 - Bin 2
526,Upgradable responsive array Pack,Juice,2.26,Aisle 4 - Bin 8
1307,Secured fault-tolerant challen Box,Candy,2.33,Aisle 5 - Bin 3
8576,Vision-oriented responsive web Bottle,Snack,2.55,Aisle 2 - Bin 7
9247,Synergized demand-driven chall Can,Energy Drinks,1.33,Aisle 4 - Bin 2
4784,Multi-lateral disintermediate  Pack,Soda,1.38,Aisle 1 - Bin 10
1826,Balanced cohesive data-warehou Bottle,Chips,4.34,Aisle 4 - Bin 2
8511,Total fresh-thinking open arch Pack,Health Food,4.71,Aisle 4 - Bin 4
8004,Customizable eco-centric hiera Can,Water,4.5,Aisle 2 - Bin 1
9021,Secured composite definition Pack,Juice,1.79,Aisle 3 - Bin 5
6363,Cloned multi-state interface Can,Beverage,3.92,Aisle 2 - Bin 2
178,Sharable heuristic migration Bar,Health Food,3.11,Aisle 5 - Bin 9
9506,Mandatory tangible system engi Can,Candy,3.92,Aisle 2 - Bin 2
4790,Innovative asynchronous projec Bottle,Snack,4.08,Aisle 4 - Bin 7
2808,Innovative static artificial i Pack,Soda,4.48,Aisle 5 - Bin 6
6729,Streamlined exuding access Can,Chips,3.27,Aisle 2 - Bin 7
8239,Open-source empowering artific Bar,Juice,1.78,Aisle 5 - Bin 3
9537,Progressive bifurcated softwar Bottle,Energy Drinks,3.96,Aisle 5 - Bin 3
9450,Innovative cohesive framework Box,Juice,2.36,Aisle 4 - Bin 7
7666,Inverse well-modulated paradig Box,Juice,3.59,Aisle 1 - Bin 9
190,Managed bi-directional methodo Bottle,Cookies,3.9,Aisle 1 - Bin 10
1159,Self-enabling next generation  Can,Candy,4.12,Aisle 2 - Bin 2
4092,Profound transitional migratio Can,Health Food,1.42,Aisle 4 - Bin 2
9188,Total multi-state task-force Can,Soda,3.37,Aisle 5 - Bin 6
5303,Seamless scalable system engin Pack,Energy Drinks,4.99,Aisle 3 - Bin 2
177,Reduced methodical contingency Pack,Chips,3.99,Aisle 2 - Bin 9
1450,Fundamental local functionalit Pack,Energy Drinks,3.27,Aisle 2 - Bin 9
6739,Programmable actuating instruc Bar,Juice,4.57,Aisle 2 - Bin 6
3847,Triple-buffered asynchronous i Can,Juice,3.58,Aisle 5 - Bin 3
6258,Team-oriented non-volatile cor Pack,Beverage,4.4,Aisle 1 - Bin 10
3216,Fundamental zero tolerance str Pack,Water,3.44,Aisle 5 - Bin 6
4814,Decentralized mobile Graphical Box,Snack,2.47,Aisle 1 - Bin 10
3742,Mandatory composite concept Bar,Chips,1.96,Aisle 2 - Bin 6
8961,Open-source encompassing group Bottle,Water,2.71,Aisle 1 - Bin 1
7621,Synergized system-worthy Graph Bottle,Health Food,2.79,Aisle 1 - Bin 1
39,Customer-focused 3rdgeneration Pack,Candy,2.18,Aisle 5 - Bin 6
9429,Extended methodical encoding Bar,Energy Drinks,4.27,Aisle 2 - Bin 6
3404,Programmable regional database Box,Soda,1.13,Aisle 1 - Bin 1
9860,Implemented background functio Pack,Energy Drinks,2.14,Aisle 2 - Bin 9
713,Virtual client-server project Pack,Cookies,4.6,Aisle 3 - Bin 2
9987,Visionary foreground budgetary Can,Juice,2.69,Aisle 4 - Bin 2
5144,Quality-focused hybrid install Bar,Energy Drinks,1.48,Aisle 3 - Bin 5
1801,Organized needs-based function Can,Juice,2.37,Aisle 2 - Bin 9
8124,Diverse eco-centric instructio Bottle,Beverage,3.18,Aisle 5 - Bin 9
9746,Enterprise-wide 24/7 help-desk Can,Juice,4.24,Aisle 1 - Bin 10
4736,Multi-channeled content-based  Box,Chips,1.01,Aisle 2 - Bin 2
3095,De-engineered multi-state arti Bar,Beverage,1.34,Aisle 3 - Bin 5
9041,Inverse directional neural-net Pack,Water,3.3,Aisle 3 - Bin 4
6014,Total responsive capability Bar,Beverage,2.18,Aisle 5 - Bin 9
1243,Automated transitional archite Bar,Candy,2.37,Aisle 3 - Bin 5
3824,Innovative solution-oriented t Pack,Cookies,1.85,Aisle 2 - Bin 6
8098,Profound asynchronous algorith Bottle,Water,1.83,Aisle 5 - Bin 9
5959,Persistent foreground help-des Box,Health Food,0.91,Aisle 4 - Bin 7
199,Multi-tiered motivating help-d Pack,Cookies,4.25,Aisle 5 - Bin 9
1580,Secured content-based challeng Can,Snack,3.33,Aisle 2 - Bin 9
6400,Ergonomic disintermediate appl Bottle,Soda,0.56,Aisle 4 - Bin 7
6961,Face-to-face national complexi Can,Health Food,2.07,Aisle 5 - Bin 3
9768,Advanced clear-thinking implem Pack,Soda,2.84,Aisle 3 - Bin 5
6520,Synchronized stable challenge Bar,Juice,4.57,Aisle 2 - Bin 6
6747,Ameliorated system-worthy para Box,Beverage,1.56,Aisle 1 - Bin 10
3799,Organic zero-defect task-force Pack,Beverage,0.75,Aisle 2 - Bin 9
2772,Triple-buffered regional servi Can,Candy,3.71,Aisle 4 - Bin 2
8059,Enhanced responsive access Bar,Beverage,2.32,Aisle 1 - Bin 10
6097,Extended heuristic functionali Bar,Cookies,2.34,Aisle 4 - Bin 4
7550,Quality-focused tangible congl Bottle,Soda,3.32,Aisle 4 - Bin 8
2795,Object-based grid-enabled open Can,Chips,1.74,Aisle 2 - Bin 7
3532,Multi-lateral secondary hardwa Box,Energy Drinks,4.16,Aisle 2 - Bin 9
2581,Ergonomic clear-thinking Graph Box,Cookies,4.72,Aisle 4 - Bin 8
9263,Triple-buffered human-resource Pack,Beverage,4.95,Aisle 4 - Bin 7
87,Customer-focused upward-trendi Bar,Beverage,1.4,Aisle 1 - Bin 9
5086,Intuitive regional system engi Can,Water,1.65,Aisle 3 - Bin 4
9316,Phased heuristic time-frame Bottle,Health Food,1.15,Aisle 4 - Bin 8
7991,Switchable homogeneous product Bottle,Soda,4.77,Aisle 2 - Bin 2
1504,Networked methodical orchestra Bottle,Juice,0.64,Aisle 2 - Bin 9
8990,Proactive discrete parallelism Box,Beverage,3.21,Aisle 4 - Bin 7
5952,Synergistic discrete migration Bottle,Soda,3.2,Aisle 5 - Bin 6
9580,Inverse executive service-desk Pack,Juice,0.93,Aisle 5 - Bin 9
1087,Quality-focused 5thgeneration  Bottle,Beverage,3.04,Aisle 2 - Bin 6
1754,Mandatory static support Box,Cookies,1.49,Aisle 4 - Bin 4
3064,Digitized grid-enabled attitud Bar,Juice,1.6,Aisle 4 - Bin 4
4707,Monitored executive open syste Bar,Soda,4.62,Aisle 1 - Bin 9
9192,Quality-focused bottom-line op Box,Health Food,4.72,Aisle 1 - Bin 10
8893,Robust empowering synergy Bar,Candy,1.63,Aisle 5 - Bin 9
3720,Ameliorated zero administratio Bar,Beverage,4.49,Aisle 4 - Bin 7
3371,Centralized client-server poli Bar,Snack,1.38,Aisle 4 - Bin 7
2855,Synergistic system-worthy alli Can,Health Food,1.05,Aisle 3 - Bin 4
4162,Seamless multi-tasking knowled Bar,Energy Drinks,4.75,Aisle 1 - Bin 10
7136,Reverse-engineered bifurcated  Pack,Water,1.12,Aisle 4 - Bin 2
9133,Enhanced dynamic project Bottle,Chips,4.41,Aisle 5 - Bin 9
9824,Team-oriented tangible pricing Pack,Water,2.95,Aisle 3 - Bin 5
6,Enhanced interactive complexit Pack,Water,2.97,Aisle 1 - Bin 9
3570,Streamlined 3rdgeneration prod Pack,Energy Drinks,2.2,Aisle 2 - Bin 7
1736,Persistent grid-enabled Graphi Bottle,Health Food,4.3,Aisle 3 - Bin 5
4178,Upgradable local moratorium Can,Health Food,3.38,Aisle 2 - Bin 6
1103,Reverse-engineered intangible  Bar,Energy Drinks,4.26,Aisle 5 - Bin 6
3559,Streamlined systematic capabil Pack,Water,3.24,Aisle 2 - Bin 2
9320,Stand-alone intermediate prici Bottle,Snack,3.36,Aisle 5 - Bin 9
3939,Virtual system-worthy system e Box,Chips,4.53,Aisle 3 - Bin 2
2077,Polarized bandwidth-monitored  Bottle,Snack,2.22,Aisle 3 - Bin 4
9208,Realigned user-facing budgetar Pack,Soda,3.27,Aisle 2 - Bin 7
9813,Ergonomic executive matrix Box,Candy,2.05,Aisle 2 - Bin 1
942,Exclusive reciprocal framework Bottle,Juice,2.2,Aisle 4 - Bin 2
9461,Function-based foreground arch Box,Candy,4.4,Aisle 2 - Bin 9
2171,Digitized regional instruction Bottle,Soda,1.43,Aisle 5 - Bin 3
1064,Distributed zero-defect abilit Can,Candy,0.91,Aisle 2 - Bin 7
7311,Multi-lateral intangible algor Box,Snack,1.11,Aisle 2 - Bin 2
9045,Multi-tiered system-worthy cap Bar,Cookies,4.66,Aisle 5 - Bin 6
1657,Focused demand-driven knowledg Can,Cookies,3.72,Aisle 3 - Bin 2
180,Grass-roots coherent forecast Bottle,Health Food,4.43,Aisle 5 - Bin 9
8940,Vision-oriented well-modulated Bottle,Water,0.61,Aisle 1 - Bin 1
2468,Ergonomic methodical moderator Bottle,Health Food,4.03,Aisle 1 - Bin 9
2014,Down-sized 6thgeneration circu Bar,Soda,1.71,Aisle 2 - Bin 7
7549,Self-enabling client-driven mo Can,Candy,2.52,Aisle 2 - Bin 7
9039,Networked system-worthy monito Box,Candy,3.56,Aisle 3 - Bin 2
1498,Vision-oriented bi-directional Box,Energy Drinks,0.57,Aisle 3 - Bin 5
8785,Ameliorated user-facing help-d Box,Cookies,4.31,Aisle 5 - Bin 9
4855,Profound responsive collaborat Box,Water,2.77,Aisle 4 - Bin 7
3495,Multi-layered dedicated applic Bar,Candy,1.63,Aisle 4 - Bin 4
5661,Operative dynamic customer loy Pack,Candy,3.52,Aisle 4 - Bin 4
6716,Total empowering application Box,Juice,2.13,Aisle 5 - Bin 9
448,Virtual leadingedge flexibilit Can,Chips,3.86,Aisle 3 - Bin 2
4398,Stand-alone motivating standar Pack,Water,0.98,Aisle 2 - Bin 2
3090,Profit-focused static project Bar,Cookies,3.81,Aisle 4 - Bin 2
2741,Automated client-driven groupw Can,Water,4.96,Aisle 5 - Bin 9
60,Right-sized next generation me Pack,Juice,4.62,Aisle 4 - Bin 8
9396,Self-enabling 3rdgeneration le Bar,Chips,4.37,Aisle 4 - Bin 7
2890,De-engineered bifurcated proje Bar,Soda,4.21,Aisle 2 - Bin 9
9863,Distributed 24hour superstruct Bottle,Candy,2.87,Aisle 3 - Bin 2
259,Extended dynamic firmware Bottle,Water,3.8,Aisle 4 - Bin 7
7695,Sharable user-facing toolset Bar,Chips,3.15,Aisle 5 - Bin 9
5636,Synergistic user-facing system Bar,Energy Drinks,3.32,Aisle 2 - Bin 9
6543,Advanced context-sensitive str Bottle,Water,1.95,Aisle 5 - Bin 9
9736,Customizable fault-tolerant in Box,Juice,3.55,Aisle 2 - Bin 6
7015,Multi-lateral even-keeled proc Bottle,Snack,2.77,Aisle 1 - Bin 9
2414,Synergistic fresh-thinking pro Bar,Beverage,4.94,Aisle 5 - Bin 3
6780,Stand-alone systemic product Bar,Juice,3.32,Aisle 1 - Bin 1
2931,Open-architected executive cap Box,Candy,0.58,Aisle 5 - Bin 3
2188,Quality-focused high-level hie Box,Juice,3.79,Aisle 5 - Bin 3
7740,Multi-tiered non-volatile migr Bar,Health Food,2.95,Aisle 1 - Bin 1
7221,User-friendly neutral instruct Bottle,Snack,3.22,Aisle 4 - Bin 2
